BATHRM,HF_BATHRM,ROOMS,BEDRM,SALEDATE,KITCHENS,FIREPLACES,LANDAREA,ZIPCODE,WARD,PRIME,AC_N,AC_Y,QUADRANT_NE,QUADRANT_NW,QUADRANT_SE,QUADRANT_SW,PRICE,INDEX_BIN
1,0,6,3,2004.0,1.0,0,3005,20019.0,7,4.75,0.0,1.0,1.0,0.0,0.0,0.0,400000.0,15
1,0,3,3,2005.0,1.0,0,3005,20019.0,7,6.375,0.0,1.0,1.0,0.0,0.0,0.0,261500.0,10
1,0,6,3,2006.0,1.0,0,3352,20019.0,7,7.875,0.0,1.0,1.0,0.0,0.0,0.0,335000.0,13
1,0,6,3,2005.0,1.0,0,3068,20019.0,7,6.375,0.0,1.0,1.0,0.0,0.0,0.0,56500.0,2
1,0,6,3,2005.0,1.0,0,3900,20019.0,7,6.375,0.0,1.0,1.0,0.0,0.0,0.0,374900.0,14
1,0,6,3,2005.0,1.0,0,5696,20019.0,7,6.375,0.0,1.0,1.0,0.0,0.0,0.0,670000.0,26
1,0,6,2,2018.0,1.0,0,2659,20019.0,7,5.125,1.0,0.0,0.0,0.0,1.0,0.0,359230.0,14
1,1,7,3,2002.0,1.0,0,2875,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,360000.0,14
1,1,7,3,2004.0,1.0,0,2875,20019.0,7,4.75,0.0,1.0,0.0,0.0,1.0,0.0,95000.0,3
2,0,6,3,2015.0,1.0,0,2875,20019.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,121126.0,4
1,0,8,3,2000.0,1.0,0,2875,20019.0,7,9.083333333333334,1.0,0.0,0.0,0.0,1.0,0.0,194000.0,7
2,1,6,3,2010.0,1.0,0,2875,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,435000.0,17
1,1,7,3,2009.0,1.0,0,2875,20019.0,7,3.25,1.0,0.0,0.0,0.0,1.0,0.0,363500.0,14
1,1,8,3,2000.0,1.0,0,2875,20019.0,7,9.083333333333334,1.0,0.0,0.0,0.0,1.0,0.0,645000.0,25
1,0,7,2,2018.0,1.0,0,2875,20019.0,7,5.125,1.0,0.0,0.0,0.0,1.0,0.0,329085.0,13
2,0,5,3,2003.0,1.0,0,2450,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,375000.0,14
1,1,6,4,2016.0,1.0,0,3000,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,410000.0,16
2,0,6,3,2003.0,1.0,0,5167,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,277000.0,11
3,1,7,3,2013.0,1.0,0,3992,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,500000.0,19
2,1,7,3,2003.0,1.0,0,4000,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,64000.0,2
2,1,7,3,2004.0,1.0,0,4000,20019.0,7,4.75,0.0,1.0,0.0,0.0,1.0,0.0,280000.0,11
1,1,4,2,2007.0,1.0,0,2000,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,585000.0,23
1,1,5,2,2006.0,1.0,0,2000,20019.0,7,7.875,0.0,1.0,0.0,0.0,1.0,0.0,80383.0,3
1,0,5,2,2015.0,1.0,0,12000,20019.0,7,3.5,1.0,0.0,0.0,0.0,1.0,0.0,95000.0,3
2,0,6,4,2016.0,1.0,1,8000,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,435000.0,17
2,0,6,2,2015.0,1.0,0,2415,20019.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,600000.0,23
2,0,5,3,2011.0,1.0,0,2415,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,350000.0,13
1,1,5,3,2017.0,1.0,0,2612,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,539000.0,21
2,0,5,2,2017.0,1.0,0,2904,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,699900.0,27
1,1,6,3,2013.0,1.0,0,1698,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,300000.0,11
1,1,5,2,2016.0,1.0,0,1698,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,492500.0,19
2,1,6,3,2007.0,1.0,0,4130,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,400000.0,15
2,1,6,3,2007.0,1.0,0,2420,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,480000.0,19
2,1,6,3,2007.0,1.0,0,2420,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,279000.0,11
2,1,6,3,2007.0,1.0,0,2420,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,388000.0,15
2,1,6,3,2007.0,1.0,0,2420,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,520000.0,20
2,1,6,3,2007.0,1.0,0,4276,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,140000.0,5
2,1,6,3,2007.0,1.0,0,1864,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,297000.0,11
2,1,6,3,2013.0,1.0,0,2555,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,163000.0,6
1,0,5,2,2015.0,1.0,0,1825,20020.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,120000.0,4
2,0,5,2,2014.0,1.0,0,1587,20020.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,124000.0,4
1,0,5,2,2002.0,1.0,0,3306,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,359000.0,14
1,1,5,2,2009.0,1.0,0,2005,20019.0,7,3.25,1.0,0.0,0.0,0.0,1.0,0.0,235000.0,9
1,0,5,2,2013.0,1.0,0,2170,20019.0,7,3.25,1.0,0.0,0.0,0.0,1.0,0.0,502100.0,20
1,0,4,2,2002.0,1.0,0,1319,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,150000.0,5
2,1,6,3,2017.0,1.0,0,2876,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,645000.0,25
2,1,6,3,2011.0,1.0,0,2876,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,255000.0,10
2,1,7,3,2010.0,1.0,0,2505,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,555000.0,22
2,1,7,3,2014.0,1.0,0,1282,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,499000.0,19
2,1,7,3,2014.0,1.0,0,1287,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,849900.0,33
2,1,7,3,2017.0,1.0,0,2271,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,399900.0,15
2,1,7,3,2012.0,1.0,0,2702,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,500000.0,19
2,1,7,3,2013.0,1.0,0,1790,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,365000.0,14
2,1,7,3,2010.0,1.0,0,1906,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,180000.0,7
2,1,7,3,2010.0,1.0,0,2805,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,360000.0,14
2,1,7,3,2016.0,1.0,0,2787,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,379999.0,15
2,1,7,3,2010.0,1.0,0,2730,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,75000.0,2
2,1,7,3,2012.0,1.0,0,2369,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,75000.0,2
2,1,7,3,2012.0,1.0,0,1574,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,385000.0,15
2,1,7,3,2010.0,1.0,0,1813,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,1400000.0,55
2,1,6,3,2012.0,1.0,0,1954,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,1400000.0,55
1,0,6,2,2014.0,1.0,0,3110,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,196700.0,7
1,0,5,2,2009.0,1.0,0,2624,20019.0,7,3.25,1.0,0.0,0.0,0.0,1.0,0.0,1400000.0,55
2,0,5,2,2015.0,1.0,0,2245,20019.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,210000.0,8
1,0,5,2,2003.0,1.0,0,1983,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,390000.0,15
1,0,7,2,2016.0,1.0,0,2477,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,300000.0,11
1,0,5,2,2003.0,1.0,0,3170,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,340000.0,13
1,0,6,2,2006.0,1.0,0,2787,20019.0,7,7.875,1.0,0.0,0.0,0.0,1.0,0.0,320000.0,12
1,1,6,2,2016.0,1.0,0,2670,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,250000.0,9
1,0,5,2,2018.0,1.0,0,2548,20019.0,7,5.125,0.0,1.0,0.0,0.0,1.0,0.0,280000.0,11
1,0,5,2,2007.0,1.0,0,2542,20019.0,7,7.5,1.0,0.0,0.0,0.0,1.0,0.0,267000.0,10
2,0,6,3,2000.0,1.0,0,2507,20019.0,7,9.083333333333334,0.0,1.0,0.0,0.0,1.0,0.0,358000.0,14
1,0,6,2,2004.0,1.0,0,2444,20019.0,7,4.75,1.0,0.0,0.0,0.0,1.0,0.0,52500.0,2
1,0,6,2,2015.0,1.0,0,2508,20019.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,619999.0,24
1,1,8,2,2017.0,1.0,0,2527,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,226000.0,9
1,1,5,2,2015.0,1.0,0,2539,20019.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,399900.0,15
1,1,6,2,2013.0,1.0,0,2531,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,345000.0,13
1,0,5,3,2013.0,1.0,0,2519,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,115000.0,4
3,1,9,4,2017.0,1.0,0,4000,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,157400.0,6
3,1,6,3,2011.0,1.0,0,2000,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,175000.0,6
3,1,6,3,2011.0,1.0,0,2000,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,195000.0,7
2,1,7,3,2003.0,1.0,0,3243,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,276000.0,11
2,2,7,3,2003.0,1.0,0,3554,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,485000.0,19
1,0,9,4,2014.0,1.0,0,4000,20019.0,7,3.25,1.0,0.0,0.0,0.0,1.0,0.0,71500.0,2
2,1,8,4,2008.0,1.0,1,4000,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,545000.0,21
2,1,8,3,2016.0,1.0,0,3550,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,405000.0,16
1,1,10,3,2017.0,1.0,0,3289,20019.0,7,4.25,1.0,0.0,1.0,0.0,0.0,0.0,335000.0,13
2,0,8,4,2018.0,1.0,0,10576,20019.0,7,5.125,0.0,1.0,1.0,0.0,0.0,0.0,121250.0,4
1,0,5,3,2016.0,1.0,0,7875,20019.0,7,3.75,0.0,1.0,1.0,0.0,0.0,0.0,797500.0,31
2,0,5,2,2017.0,1.0,0,1240,20019.0,7,4.25,0.0,1.0,1.0,0.0,0.0,0.0,446000.0,17
1,0,5,2,2004.0,1.0,0,1118,20019.0,7,4.75,1.0,0.0,1.0,0.0,0.0,0.0,590000.0,23
2,0,5,3,2015.0,1.0,0,1280,20019.0,7,3.5,0.0,1.0,1.0,0.0,0.0,0.0,150000.0,5
1,1,6,3,2011.0,1.0,0,7000,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,140001.0,5
2,0,5,2,2015.0,1.0,0,1503,20019.0,7,3.5,0.0,1.0,1.0,0.0,0.0,0.0,680000.0,27
1,0,5,2,2005.0,1.0,0,1109,20019.0,7,6.375,0.0,1.0,1.0,0.0,0.0,0.0,156000.0,6
1,0,5,2,2015.0,1.0,0,1246,20019.0,7,3.5,0.0,1.0,1.0,0.0,0.0,0.0,265000.0,10
1,0,5,2,2001.0,1.0,0,1928,20019.0,7,6.7727272727272725,0.0,1.0,1.0,0.0,0.0,0.0,660000.0,26
1,0,5,2,2017.0,1.0,0,1594,20019.0,7,4.25,1.0,0.0,1.0,0.0,0.0,0.0,200000.0,7
1,1,5,2,2011.0,1.0,0,1594,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,360000.0,14
1,0,5,2,2016.0,1.0,0,4000,20019.0,7,3.75,0.0,1.0,1.0,0.0,0.0,0.0,430000.0,17
1,0,9,4,2004.0,1.0,0,1754,20019.0,7,4.75,1.0,0.0,1.0,0.0,0.0,0.0,390000.0,15
1,1,6,4,2017.0,1.0,0,2000,20019.0,7,4.25,1.0,0.0,1.0,0.0,0.0,0.0,432000.0,17
1,1,6,4,2017.0,1.0,0,2000,20019.0,7,4.25,0.0,1.0,1.0,0.0,0.0,0.0,545500.0,21
3,0,7,5,2016.0,1.0,0,2000,20019.0,7,3.75,1.0,0.0,1.0,0.0,0.0,0.0,200000.0,7
2,0,5,3,2008.0,1.0,0,2000,20019.0,7,4.928571428571429,0.0,1.0,1.0,0.0,0.0,0.0,78000.0,3
1,0,5,3,2000.0,1.0,0,2000,20019.0,7,9.083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,475000.0,18
3,1,10,4,2013.0,1.0,0,2000,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,412000.0,16
1,0,5,2,2007.0,1.0,0,2000,20019.0,7,7.5,0.0,1.0,1.0,0.0,0.0,0.0,498000.0,19
1,0,4,2,2008.0,1.0,0,2000,20019.0,7,4.928571428571429,0.0,1.0,1.0,0.0,0.0,0.0,240000.0,9
2,0,8,4,2013.0,1.0,0,2000,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,632000.0,25
1,0,5,2,2017.0,1.0,0,3000,20019.0,7,4.25,1.0,0.0,1.0,0.0,0.0,0.0,300000.0,11
1,0,4,2,2004.0,1.0,0,1939,20019.0,7,4.75,0.0,1.0,1.0,0.0,0.0,0.0,105000.0,4
1,0,7,2,2012.0,1.0,0,1987,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,545000.0,21
1,0,5,3,2014.0,1.0,0,2250,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,695000.0,27
1,0,6,3,2007.0,1.0,0,2250,20019.0,7,7.5,0.0,1.0,1.0,0.0,0.0,0.0,168000.0,6
1,0,6,3,2012.0,1.0,0,2250,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,390000.0,15
2,1,7,3,2007.0,1.0,0,2500,20019.0,7,7.5,0.0,1.0,1.0,0.0,0.0,0.0,625000.0,24
1,1,6,3,2007.0,1.0,0,2500,20019.0,7,7.5,0.0,1.0,1.0,0.0,0.0,0.0,420000.0,16
1,0,5,2,2013.0,1.0,0,2500,20019.0,7,3.25,1.0,0.0,1.0,0.0,0.0,0.0,401000.0,16
2,1,6,3,2013.0,1.0,0,1906,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,379000.0,15
2,1,6,3,2013.0,1.0,0,2071,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,710000.0,28
2,1,6,3,2013.0,1.0,0,1435,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,170847.0,6
2,1,6,3,2013.0,1.0,0,2939,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,166800.0,6
2,1,6,3,2012.0,1.0,0,3064,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,217605.0,8
2,1,6,3,2013.0,1.0,0,1481,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,600000.0,23
2,1,6,3,2013.0,1.0,0,1474,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,152500.0,6
2,1,6,3,2012.0,1.0,0,2608,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,281250.0,11
2,1,6,3,2011.0,1.0,0,2711,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,167000.0,6
2,1,6,3,2011.0,1.0,0,1501,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,222285.0,8
2,1,6,3,2011.0,1.0,0,1473,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,207000.0,8
2,1,6,3,2017.0,1.0,0,2235,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,184250.0,7
2,1,6,3,2012.0,1.0,0,3316,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,475000.0,18
2,1,6,3,2013.0,1.0,0,1834,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,222500.0,8
2,1,6,3,2013.0,1.0,0,1812,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,625000.0,24
2,1,6,3,2013.0,1.0,0,1860,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,170000.0,6
2,1,6,3,2014.0,1.0,0,4532,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,600000.0,23
2,0,5,2,2016.0,1.0,1,5250,20019.0,7,3.75,1.0,0.0,0.0,0.0,1.0,0.0,40800.0,1
3,0,7,4,2012.0,1.0,0,4950,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,40800.0,1
1,2,6,4,2013.0,1.0,1,5500,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,525000.0,20
2,0,10,4,2017.0,1.0,1,7688,20019.0,7,4.25,1.0,0.0,0.0,0.0,1.0,0.0,176000.0,7
1,1,6,3,2001.0,1.0,0,4725,20019.0,7,6.7727272727272725,0.0,1.0,0.0,0.0,1.0,0.0,599000.0,23
3,1,6,3,2017.0,1.0,0,2000,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,620000.0,24
3,1,6,3,2011.0,1.0,0,2000,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,510000.0,20
3,1,6,3,2011.0,1.0,0,2000,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,549650.0,21
2,0,6,4,2016.0,1.0,0,4000,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,375000.0,14
2,0,6,3,2006.0,1.0,0,4000,20019.0,7,7.875,0.0,1.0,0.0,0.0,1.0,0.0,176000.0,7
1,0,6,2,2012.0,1.0,1,4000,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,656900.0,26
2,1,7,3,2007.0,1.0,0,4000,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,245000.0,9
1,0,5,2,2014.0,1.0,0,4000,20019.0,7,3.25,1.0,0.0,0.0,0.0,1.0,0.0,142000.0,5
1,1,7,4,2005.0,1.0,0,4000,20019.0,7,6.375,1.0,0.0,0.0,0.0,1.0,0.0,358000.0,14
1,0,5,3,2010.0,1.0,0,4000,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,40000.0,1
1,1,5,3,2017.0,1.0,0,4000,20019.0,7,4.25,1.0,0.0,0.0,0.0,1.0,0.0,796500.0,31
3,0,8,5,2017.0,1.0,0,8000,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,124012.0,4
3,1,8,4,2016.0,1.0,0,2000,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,655000.0,26
3,1,8,4,2016.0,1.0,0,2000,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,330000.0,13
2,1,6,3,2015.0,1.0,0,4000,20019.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,326500.0,13
2,1,6,3,2017.0,1.0,0,3130,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,365000.0,14
2,1,6,3,2008.0,1.0,0,3652,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,195000.0,7
2,1,6,3,2008.0,1.0,0,7465,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,135000.0,5
2,2,6,3,2008.0,1.0,0,4342,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,170563.0,6
2,1,6,3,2008.0,1.0,0,4606,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,110000.0,4
2,1,6,3,2008.0,1.0,0,6435,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,160000.0,6
2,1,6,3,2008.0,1.0,0,6233,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,385900.0,15
2,1,6,3,2009.0,1.0,0,6233,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,600000.0,23
2,1,6,3,2008.0,1.0,0,5818,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,85000.0,3
2,1,6,3,2008.0,1.0,0,5610,20019.0,7,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,375000.0,14
1,0,5,2,2001.0,1.0,0,1127,20019.0,7,6.7727272727272725,0.0,1.0,1.0,0.0,0.0,0.0,225000.0,8
3,0,5,2,2013.0,1.0,0,1816,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,270000.0,10
1,0,5,2,2010.0,1.0,0,2236,20019.0,7,3.25,1.0,0.0,1.0,0.0,0.0,0.0,209900.0,8
2,0,5,2,2016.0,1.0,0,2231,20019.0,7,3.75,0.0,1.0,1.0,0.0,0.0,0.0,675000.0,26
1,1,6,2,2008.0,1.0,0,1441,20019.0,7,4.928571428571429,0.0,1.0,1.0,0.0,0.0,0.0,305000.0,12
1,1,6,4,2014.0,1.0,0,1383,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,590000.0,23
1,1,6,3,2013.0,1.0,0,2875,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,275000.0,10
1,1,6,3,2015.0,1.0,0,3278,20019.0,7,3.5,0.0,1.0,1.0,0.0,0.0,0.0,506230.0,20
1,0,6,2,2016.0,1.0,0,2524,20019.0,7,3.75,1.0,0.0,1.0,0.0,0.0,0.0,499000.0,19
1,0,6,2,2007.0,1.0,0,2189,20019.0,7,7.5,0.0,1.0,1.0,0.0,0.0,0.0,725000.0,28
1,1,5,2,2004.0,1.0,0,1647,20019.0,7,4.75,0.0,1.0,1.0,0.0,0.0,0.0,405000.0,16
1,0,6,2,2005.0,1.0,0,938,20019.0,7,6.375,1.0,0.0,1.0,0.0,0.0,0.0,340000.0,13
2,0,5,4,2011.0,1.0,0,1854,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,760000.0,30
2,0,6,3,2007.0,1.0,0,1798,20019.0,7,7.5,0.0,1.0,1.0,0.0,0.0,0.0,399999.0,15
2,0,6,3,2013.0,1.0,0,2136,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,265000.0,10
2,0,6,3,2017.0,1.0,0,5377,20019.0,7,4.25,0.0,1.0,1.0,0.0,0.0,0.0,276200.0,11
2,1,7,3,2011.0,1.0,0,5825,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,160000.0,6
1,1,6,3,2012.0,1.0,0,2863,20019.0,7,3.25,1.0,0.0,0.0,0.0,1.0,0.0,410000.0,16
2,1,6,3,2015.0,1.0,0,2863,20019.0,7,3.5,0.0,1.0,0.0,0.0,1.0,0.0,420000.0,16
1,1,6,3,2012.0,1.0,0,2863,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,161000.0,6
2,0,7,3,2017.0,1.0,0,2863,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,775000.0,30
1,1,8,3,2004.0,1.0,0,2863,20019.0,7,4.75,0.0,1.0,0.0,0.0,1.0,0.0,179000.0,7
2,0,6,3,2017.0,1.0,0,2863,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,679999.0,27
1,1,6,3,2002.0,1.0,0,2863,20019.0,7,4.25,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,19
1,1,6,3,2014.0,1.0,0,2863,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,422000.0,16
1,1,6,3,2005.0,1.0,0,2863,20019.0,7,6.375,0.0,1.0,0.0,0.0,1.0,0.0,193000.0,7
2,1,8,4,2006.0,1.0,1,4953,20019.0,7,7.875,0.0,1.0,0.0,0.0,1.0,0.0,433000.0,17
1,1,6,2,2007.0,1.0,0,2940,20019.0,7,7.5,1.0,0.0,0.0,0.0,1.0,0.0,350000.0,13
2,0,6,3,2011.0,1.0,1,4076,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,284000.0,11
1,0,6,3,2003.0,1.0,0,3094,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,130000.0,5
1,1,5,3,2016.0,1.0,0,4697,20019.0,7,3.75,0.0,1.0,0.0,0.0,1.0,0.0,595000.0,23
2,0,6,2,2017.0,1.0,1,6096,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,527000.0,21
1,0,8,5,2003.0,1.0,0,4000,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,197600.0,7
1,0,4,2,2008.0,1.0,0,4000,20019.0,7,4.928571428571429,1.0,0.0,0.0,0.0,1.0,0.0,181000.0,7
1,1,8,3,2010.0,1.0,0,7500,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,215000.0,8
2,1,8,3,2003.0,1.0,0,7500,20019.0,7,4.0,0.0,1.0,0.0,0.0,1.0,0.0,203720.0,8
1,0,5,3,2000.0,1.0,0,4712,20019.0,7,9.083333333333334,1.0,0.0,0.0,0.0,1.0,0.0,350000.0,13
1,1,7,3,2017.0,1.0,0,3025,20019.0,7,4.25,0.0,1.0,0.0,0.0,1.0,0.0,150000.0,5
1,0,8,4,2015.0,1.0,0,3025,20019.0,7,3.5,1.0,0.0,0.0,0.0,1.0,0.0,147000.0,5
3,0,6,3,2006.0,1.0,0,4782,20019.0,7,7.875,0.0,1.0,0.0,0.0,1.0,0.0,369000.0,14
2,0,8,2,2004.0,1.0,0,2950,20019.0,7,4.75,1.0,0.0,0.0,0.0,1.0,0.0,245000.0,9
2,1,8,3,2010.0,1.0,1,7617,20019.0,7,3.25,0.0,1.0,0.0,0.0,1.0,0.0,205000.0,8
3,0,8,5,2007.0,1.0,0,5120,20019.0,7,7.5,0.0,1.0,0.0,0.0,1.0,0.0,160000.0,6
2,0,4,2,2010.0,1.0,0,2186,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,454000.0,18
1,0,5,2,2014.0,1.0,0,1664,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,379000.0,15
2,0,4,2,2014.0,1.0,0,1643,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,279000.0,11
2,0,6,2,2012.0,1.0,0,2562,20019.0,7,3.25,0.0,1.0,1.0,0.0,0.0,0.0,190000.0,7
1,0,4,2,2017.0,1.0,0,2542,20019.0,7,4.25,0.0,1.0,1.0,0.0,0.0,0.0,430000.0,17
1,0,6,4,2015.0,1.0,0,12409,20019.0,7,3.5,0.0,1.0,1.0,0.0,0.0,0.0,190000.0,7
